id,study_interval,is_weekend,day_in_study,timestamp,stress_score,sleep_points,max_sleep_points,responsiveness_points,max_responsiveness_points,exertion_points,max_exertion_points,status,calculation_failed
1,2022,False,51,21:55:26.539000,0,0,0,0,0,0,0,NO_DATA,True
1,2022,False,51,21:55:26.539000,0,0,0,0,0,0,0,NO_DATA,True
1,2022,False,51,21:55:26.539000,0,0,0,0,0,0,0,NO_DATA,True
1,2022,False,51,21:55:26.539000,0,0,0,0,0,0,0,NO_DATA,True
1,2022,False,53,00:01:22.689000,0,0,0,0,0,0,0,NO_DATA,True
1,2022,False,53,00:01:22.689000,0,0,0,0,0,0,0,NO_DATA,True
1,2022,False,53,00:01:22.689000,0,0,0,0,0,0,0,NO_DATA,True
1,2022,False,53,00:01:22.689000,0,0,0,0,0,0,0,NO_DATA,True
1,2022,False,55,10:21:29.827000,0,0,0,0,0,0,0,NO_DATA,True
1,2022,False,55,10:21:29.827000,0,0,0,0,0,0,0,NO_DATA,True
1,2022,False,55,10:21:29.827000,0,0,0,0,0,0,0,NO_DATA,True
1,2022,False,55,10:21:29.827000,0,0,0,0,0,0,0,NO_DATA,True
1,2022,False,58,19:11:29.874000,0,0,0,0,0,0,0,NO_DATA,True
1,2022,False,58,19:11:29.874000,0,0,0,0,0,0,0,NO_DATA,True
1,2022,False,58,19:11:29.874000,0,0,0,0,0,0,0,NO_DATA,True
1,2022,False,58,19:11:29.874000,0,0,0,0,0,0,0,NO_DATA,True
1,2022,False,60,03:49:42.184000,0,0,0,0,0,0,0,NO_DATA,True
1,2022,False,60,03:49:42.184000,0,0,0,0,0,0,0,NO_DATA,True
1,2022,False,60,03:49:42.184000,0,0,0,0,0,0,0,NO_DATA,True
1,2022,False,60,03:49:42.184000,0,0,0,0,0,0,0,NO_DATA,True
1,2022,False,61,13:40:43.771000,70,24,30,20,30,26,40,READY,False
1,2022,False,61,13:40:43.771000,70,24,30,20,30,26,40,READY,False
1,2022,False,61,13:40:43.771000,70,24,30,20,30,26,40,READY,False
1,2022,False,61,13:40:43.771000,70,24,30,20,30,26,40,READY,False
1,2022,True,63,22:08:19.364000,0,0,0,0,0,0,0,NO_DATA,True
1,2022,True,63,22:08:19.364000,0,0,0,0,0,0,0,NO_DATA,True
1,2022,True,63,22:08:19.364000,0,0,0,0,0,0,0,NO_DATA,True
1,2022,True,64,20:34:23.767000,68,20,30,19,30,29,40,READY,False
1,2022,True,64,20:34:23.767000,68,20,30,19,30,29,40,READY,False
1,2022,True,64,20:34:23.767000,68,20,30,19,30,29,40,READY,False
1,2022,False,65,03:20:42.313000,0,0,0,0,0,0,0,NO_DATA,True
1,2022,False,65,03:20:42.313000,0,0,0,0,0,0,0,NO_DATA,True
1,2022,False,65,03:20:42.313000,0,0,0,0,0,0,0,NO_DATA,True
1,2022,False,66,15:03:33.148000,0,0,0,0,0,0,0,NO_DATA,True
1,2022,False,66,15:03:33.148000,0,0,0,0,0,0,0,NO_DATA,True
1,2022,False,66,15:03:33.148000,0,0,0,0,0,0,0,NO_DATA,True
1,2022,False,67,09:23:54.690000,77,22,30,20,30,35,40,READY,False
1,2022,False,67,09:23:54.690000,77,22,30,20,30,35,40,READY,False
1,2022,False,67,09:23:54.690000,77,22,30,20,30,35,40,READY,False
1,2022,False,68,12:33:08.916000,0,0,0,0,0,0,0,NO_DATA,True
1,2022,False,68,12:33:08.916000,0,0,0,0,0,0,0,NO_DATA,True
1,2022,False,68,12:33:08.916000,0,0,0,0,0,0,0,NO_DATA,True
1,2022,False,69,11:33:47.894000,73,19,30,25,30,29,40,READY,False
1,2022,False,69,11:33:47.894000,73,19,30,25,30,29,40,READY,False
1,2022,False,69,11:33:47.894000,73,19,30,25,30,29,40,READY,False
1,2022,True,71,11:33:45.892000,0,0,0,0,0,0,0,NO_DATA,True
1,2022,True,71,11:33:45.892000,0,0,0,0,0,0,0,NO_DATA,True
1,2022,True,71,11:33:45.892000,0,0,0,0,0,0,0,NO_DATA,True
1,2022,False,73,10:24:07.813000,0,0,0,0,0,0,0,NO_DATA,True
1,2022,False,73,10:24:07.813000,0,0,0,0,0,0,0,NO_DATA,True
1,2022,False,73,10:24:07.813000,0,0,0,0,0,0,0,NO_DATA,True
1,2022,False,75,18:50:41.982000,0,0,0,0,0,0,0,NO_DATA,True
1,2022,False,75,18:50:41.982000,0,0,0,0,0,0,0,NO_DATA,True
1,2022,False,75,18:50:41.982000,0,0,0,0,0,0,0,NO_DATA,True
1,2022,True,77,12:49:00.045000,0,0,0,0,0,0,0,NO_DATA,True
1,2022,True,77,12:49:00.045000,0,0,0,0,0,0,0,NO_DATA,True
1,2022,True,77,12:49:00.045000,0,0,0,0,0,0,0,NO_DATA,True
1,2022,False,80,18:32:49.910000,0,0,0,0,0,0,0,NO_DATA,True
1,2022,False,80,18:32:49.910000,0,0,0,0,0,0,0,NO_DATA,True
1,2022,False,80,18:32:49.910000,0,0,0,0,0,0,0,NO_DATA,True
1,2022,False,81,11:36:53.675000,0,0,0,0,0,0,0,NO_DATA,True
1,2022,False,81,11:36:53.675000,0,0,0,0,0,0,0,NO_DATA,True
1,2022,False,81,11:36:53.675000,0,0,0,0,0,0,0,NO_DATA,True
1,2022,False,82,14:08:59.556000,0,0,0,0,0,0,0,NO_DATA,True
1,2022,False,82,14:08:59.556000,0,0,0,0,0,0,0,NO_DATA,True
1,2022,False,82,14:08:59.556000,0,0,0,0,0,0,0,NO_DATA,True
1,2022,False,83,15:25:09.969000,0,0,0,0,0,0,0,NO_DATA,True
1,2022,False,83,15:25:09.969000,0,0,0,0,0,0,0,NO_DATA,True
1,2022,False,83,15:25:09.969000,0,0,0,0,0,0,0,NO_DATA,True
2,2022,True,57,22:32:15.746000,0,0,0,0,0,0,0,NO_DATA,True
2,2022,True,57,22:32:15.746000,0,0,0,0,0,0,0,NO_DATA,True
2,2022,True,57,22:32:15.746000,0,0,0,0,0,0,0,NO_DATA,True
2,2022,True,57,22:32:15.746000,0,0,0,0,0,0,0,NO_DATA,True
2,2022,False,58,14:38:29.755000,80,28,30,27,30,25,40,READY,False
2,2022,False,58,14:38:29.755000,80,28,30,27,30,25,40,READY,False
2,2022,False,58,14:38:29.755000,80,28,30,27,30,25,40,READY,False
2,2022,False,58,14:38:29.755000,80,28,30,27,30,25,40,READY,False
2,2022,False,59,13:27:50.195000,79,29,30,29,30,21,40,READY,False
2,2022,False,59,13:27:50.195000,79,29,30,29,30,21,40,READY,False
2,2022,False,59,13:27:50.195000,79,29,30,29,30,21,40,READY,False
2,2022,False,59,13:27:50.195000,79,29,30,29,30,21,40,READY,False
2,2022,False,60,13:34:55.700000,78,29,30,24,30,25,40,READY,False
2,2022,False,60,13:34:55.700000,78,29,30,24,30,25,40,READY,False
2,2022,False,60,13:34:55.700000,78,29,30,24,30,25,40,READY,False
2,2022,False,60,13:34:55.700000,78,29,30,24,30,25,40,READY,False
2,2022,False,61,15:09:12.829000,78,26,30,27,30,25,40,READY,False
2,2022,False,61,15:09:12.829000,78,26,30,27,30,25,40,READY,False
2,2022,False,61,15:09:12.829000,78,26,30,27,30,25,40,READY,False
2,2022,False,61,15:09:12.829000,78,26,30,27,30,25,40,READY,False
2,2022,False,62,13:17:06.449000,75,28,30,23,30,24,40,READY,False
2,2022,False,62,13:17:06.449000,75,28,30,23,30,24,40,READY,False
2,2022,False,62,13:17:06.449000,75,28,30,23,30,24,40,READY,False
2,2022,False,62,13:17:06.449000,75,28,30,23,30,24,40,READY,False
2,2022,True,63,11:07:11.897000,68,24,30,23,30,21,40,READY,False
2,2022,True,63,11:07:11.897000,68,24,30,23,30,21,40,READY,False
2,2022,True,63,11:07:11.897000,68,24,30,23,30,21,40,READY,False
2,2022,True,64,14:18:19.514000,71,27,30,19,30,25,40,READY,False
2,2022,True,64,14:18:19.514000,71,27,30,19,30,25,40,READY,False
2,2022,True,64,14:18:19.514000,71,27,30,19,30,25,40,READY,False
2,2022,False,65,12:47:48.063000,79,26,30,27,30,26,40,READY,False
2,2022,False,65,12:47:48.063000,79,26,30,27,30,26,40,READY,False
2,2022,False,65,12:47:48.063000,79,26,30,27,30,26,40,READY,False
2,2022,False,66,12:50:32.413000,79,26,30,28,30,25,40,READY,False
2,2022,False,66,12:50:32.413000,79,26,30,28,30,25,40,READY,False
2,2022,False,66,12:50:32.413000,79,26,30,28,30,25,40,READY,False
2,2022,False,67,12:51:08.306000,76,25,30,25,30,26,40,READY,False
2,2022,False,67,12:51:08.306000,76,25,30,25,30,26,40,READY,False
2,2022,False,67,12:51:08.306000,76,25,30,25,30,26,40,READY,False
2,2022,False,68,12:28:12.972000,80,28,30,24,30,28,40,READY,False
2,2022,False,68,12:28:12.972000,80,28,30,24,30,28,40,READY,False
2,2022,False,68,12:28:12.972000,80,28,30,24,30,28,40,READY,False
2,2022,False,69,13:17:39.285000,79,26,30,23,30,30,40,READY,False
2,2022,False,69,13:17:39.285000,79,26,30,23,30,30,40,READY,False
2,2022,False,69,13:17:39.285000,79,26,30,23,30,30,40,READY,False
2,2022,True,70,19:43:18.348000,73,19,30,28,30,26,40,READY,False
2,2022,True,70,19:43:18.348000,73,19,30,28,30,26,40,READY,False
2,2022,True,70,19:43:18.348000,73,19,30,28,30,26,40,READY,False
2,2022,True,71,13:11:19.127000,83,26,30,27,30,30,40,READY,False
2,2022,True,71,13:11:19.127000,83,26,30,27,30,30,40,READY,False
2,2022,True,71,13:11:19.127000,83,26,30,27,30,30,40,READY,False
2,2022,False,72,12:37:19.879000,86,28,30,26,30,32,40,READY,False
2,2022,False,72,12:37:19.879000,86,28,30,26,30,32,40,READY,False
2,2022,False,72,12:37:19.879000,86,28,30,26,30,32,40,READY,False
2,2022,False,73,12:04:15.062000,85,27,30,27,30,31,40,READY,False
2,2022,False,73,12:04:15.062000,85,27,30,27,30,31,40,READY,False
2,2022,False,73,12:04:15.062000,85,27,30,27,30,31,40,READY,False
2,2022,False,74,12:58:29.963000,84,28,30,23,30,33,40,READY,False
2,2022,False,74,12:58:29.963000,84,28,30,23,30,33,40,READY,False
2,2022,False,74,12:58:29.963000,84,28,30,23,30,33,40,READY,False
2,2022,False,75,13:22:17.487000,82,28,30,24,30,30,40,READY,False
2,2022,False,75,13:22:17.487000,82,28,30,24,30,30,40,READY,False
2,2022,False,75,13:22:17.487000,82,28,30,24,30,30,40,READY,False
2,2022,False,76,13:06:49.498000,75,23,30,23,30,29,40,READY,False
2,2022,False,76,13:06:49.498000,75,23,30,23,30,29,40,READY,False
2,2022,False,76,13:06:49.498000,75,23,30,23,30,29,40,READY,False
2,2022,True,77,21:48:36.090000,73,18,30,23,30,32,40,READY,False
2,2022,True,77,21:48:36.090000,73,18,30,23,30,32,40,READY,False
2,2022,True,77,21:48:36.090000,73,18,30,23,30,32,40,READY,False
2,2022,True,78,14:24:35.874000,79,28,30,24,30,27,40,READY,False
2,2022,True,78,14:24:35.874000,79,28,30,24,30,27,40,READY,False
2,2022,True,78,14:24:35.874000,79,28,30,24,30,27,40,READY,False
2,2022,False,79,00:10:45.124000,67,16,30,25,30,26,40,READY,False
2,2022,False,79,00:10:45.124000,67,16,30,25,30,26,40,READY,False
2,2022,False,79,00:10:45.124000,67,16,30,25,30,26,40,READY,False
2,2022,False,80,13:45:26.822000,74,25,30,28,30,21,40,READY,False
2,2022,False,80,13:45:26.822000,74,25,30,28,30,21,40,READY,False
2,2022,False,80,13:45:26.822000,74,25,30,28,30,21,40,READY,False
2,2022,False,81,22:49:10.197000,67,21,30,25,30,21,40,READY,False
2,2022,False,81,22:49:10.197000,67,21,30,25,30,21,40,READY,False
2,2022,False,81,22:49:10.197000,67,21,30,25,30,21,40,READY,False
2,2022,False,82,13:09:14.996000,69,25,30,23,30,21,40,READY,False
2,2022,False,82,13:09:14.996000,69,25,30,23,30,21,40,READY,False
2,2022,False,82,13:09:14.996000,69,25,30,23,30,21,40,READY,False
2,2022,False,83,13:16:46.472000,72,25,30,26,30,21,40,READY,False
2,2022,False,83,13:16:46.472000,72,25,30,26,30,21,40,READY,False
2,2022,False,83,13:16:46.472000,72,25,30,26,30,21,40,READY,False
2,2022,True,84,21:23:55.778000,64,21,30,22,30,21,40,READY,False
2,2022,True,84,21:23:55.778000,64,21,30,22,30,21,40,READY,False
2,2022,True,84,21:23:55.778000,64,21,30,22,30,21,40,READY,False
2,2022,True,85,12:59:49.925000,77,29,30,24,30,24,40,READY,False
2,2022,True,85,12:59:49.925000,77,29,30,24,30,24,40,READY,False
2,2022,True,85,12:59:49.925000,77,29,30,24,30,24,40,READY,False
2,2022,False,86,12:24:16.412000,77,30,30,23,30,24,40,READY,False
2,2022,False,86,12:24:16.412000,77,30,30,23,30,24,40,READY,False
2,2022,False,86,12:24:16.412000,77,30,30,23,30,24,40,READY,False
2,2022,False,87,12:44:59.727000,74,29,30,24,30,21,40,READY,False
2,2022,False,87,12:44:59.727000,74,29,30,24,30,21,40,READY,False
2,2022,False,87,12:44:59.727000,74,29,30,24,30,21,40,READY,False
2,2022,False,88,11:14:48.773000,76,29,30,23,30,24,40,READY,False
2,2022,False,88,11:14:48.773000,76,29,30,23,30,24,40,READY,False
2,2022,False,88,11:14:48.773000,76,29,30,23,30,24,40,READY,False
2,2022,False,89,12:25:57.508000,72,25,30,19,30,28,40,READY,False
2,2022,False,89,12:25:57.508000,72,25,30,19,30,28,40,READY,False
2,2022,False,89,12:25:57.508000,72,25,30,19,30,28,40,READY,False
2,2022,False,90,11:36:41.724000,81,27,30,25,30,29,40,READY,False
2,2022,False,90,11:36:41.724000,81,27,30,25,30,29,40,READY,False
2,2022,False,90,11:36:41.724000,81,27,30,25,30,29,40,READY,False
3,2022,True,1,17:03:44.408000,0,0,0,0,0,0,0,NO_DATA,True
3,2022,True,1,17:03:44.408000,0,0,0,0,0,0,0,NO_DATA,True
3,2022,True,1,17:03:44.408000,0,0,0,0,0,0,0,NO_DATA,True
3,2022,True,1,17:03:44.408000,0,0,0,0,0,0,0,NO_DATA,True
3,2022,False,2,14:33:11.582000,72,16,30,23,30,33,40,READY,False
3,2022,False,2,14:33:11.582000,72,16,30,23,30,33,40,READY,False
3,2022,False,2,14:33:11.582000,72,16,30,23,30,33,40,READY,False
3,2022,False,2,14:33:11.582000,72,16,30,23,30,33,40,READY,False
3,2022,False,3,14:33:12.535000,0,0,0,0,0,0,0,NO_DATA,True
3,2022,False,3,14:33:12.535000,0,0,0,0,0,0,0,NO_DATA,True
3,2022,False,3,14:33:12.535000,0,0,0,0,0,0,0,NO_DATA,True
3,2022,False,3,14:33:12.535000,0,0,0,0,0,0,0,NO_DATA,True
3,2022,False,4,19:38:12.806000,69,18,30,22,30,29,40,READY,False
3,2022,False,4,19:38:12.806000,69,18,30,22,30,29,40,READY,False
3,2022,False,4,19:38:12.806000,69,18,30,22,30,29,40,READY,False
3,2022,False,4,19:38:12.806000,69,18,30,22,30,29,40,READY,False
3,2022,False,5,19:38:15.313000,74,21,30,23,30,30,40,READY,False
3,2022,False,5,19:38:15.313000,74,21,30,23,30,30,40,READY,False
3,2022,False,5,19:38:15.313000,74,21,30,23,30,30,40,READY,False
3,2022,False,5,19:38:15.313000,74,21,30,23,30,30,40,READY,False
3,2022,True,8,09:40:02.531000,0,0,0,0,0,0,0,NO_DATA,True
3,2022,True,8,09:40:02.531000,0,0,0,0,0,0,0,NO_DATA,True
3,2022,True,8,09:40:02.531000,0,0,0,0,0,0,0,NO_DATA,True
3,2022,True,8,09:40:02.531000,0,0,0,0,0,0,0,NO_DATA,True
3,2022,False,9,14:56:59.440000,0,0,0,0,0,0,0,NO_DATA,True
3,2022,False,9,14:56:59.440000,0,0,0,0,0,0,0,NO_DATA,True
3,2022,False,9,14:56:59.440000,0,0,0,0,0,0,0,NO_DATA,True
3,2022,False,9,14:56:59.440000,0,0,0,0,0,0,0,NO_DATA,True
3,2022,False,10,14:51:48.987000,74,21,30,23,30,30,40,READY,False
3,2022,False,10,14:51:48.987000,74,21,30,23,30,30,40,READY,False
3,2022,False,10,14:51:48.987000,74,21,30,23,30,30,40,READY,False
3,2022,False,10,14:51:48.987000,74,21,30,23,30,30,40,READY,False
3,2022,False,11,01:33:25.718000,72,19,30,22,30,31,40,READY,False
3,2022,False,11,01:33:25.718000,72,19,30,22,30,31,40,READY,False
3,2022,False,11,01:33:25.718000,72,19,30,22,30,31,40,READY,False
3,2022,False,11,01:33:25.718000,72,19,30,22,30,31,40,READY,False
3,2022,False,12,01:33:26.493000,73,19,30,23,30,31,40,READY,False
3,2022,False,12,01:33:26.493000,73,19,30,23,30,31,40,READY,False
3,2022,False,12,01:33:26.493000,73,19,30,23,30,31,40,READY,False
3,2022,False,12,01:33:26.493000,73,19,30,23,30,31,40,READY,False
3,2022,False,13,13:02:30.589000,73,19,30,23,30,31,40,READY,False
3,2022,False,13,13:02:30.589000,73,19,30,23,30,31,40,READY,False
3,2022,False,13,13:02:30.589000,73,19,30,23,30,31,40,READY,False
3,2022,False,13,13:02:30.589000,73,19,30,23,30,31,40,READY,False
3,2022,True,14,20:26:42.830000,76,19,30,25,30,32,40,READY,False
3,2022,True,14,20:26:42.830000,76,19,30,25,30,32,40,READY,False
3,2022,True,14,20:26:42.830000,76,19,30,25,30,32,40,READY,False
3,2022,True,14,20:26:42.830000,76,19,30,25,30,32,40,READY,False
3,2022,True,15,20:26:46.627000,0,0,0,0,0,0,0,NO_DATA,True
3,2022,True,15,20:26:46.627000,0,0,0,0,0,0,0,NO_DATA,True
3,2022,True,15,20:26:46.627000,0,0,0,0,0,0,0,NO_DATA,True
3,2022,True,15,20:26:46.627000,0,0,0,0,0,0,0,NO_DATA,True
3,2022,False,16,17:41:56.261000,74,21,30,23,30,30,40,READY,False
3,2022,False,16,17:41:56.261000,74,21,30,23,30,30,40,READY,False
3,2022,False,16,17:41:56.261000,74,21,30,23,30,30,40,READY,False
3,2022,False,16,17:41:56.261000,74,21,30,23,30,30,40,READY,False
3,2022,False,17,14:14:41.995000,0,0,0,0,0,0,0,IN_PROGRESS,False
3,2022,False,17,14:14:41.995000,0,0,0,0,0,0,0,IN_PROGRESS,False
3,2022,False,17,14:14:41.995000,0,0,0,0,0,0,0,IN_PROGRESS,False
3,2022,False,17,14:14:41.995000,0,0,0,0,0,0,0,IN_PROGRESS,False
3,2022,False,18,14:14:42.064000,0,0,0,0,0,0,0,IN_PROGRESS,False
3,2022,False,18,14:14:42.064000,0,0,0,0,0,0,0,IN_PROGRESS,False
3,2022,False,18,14:14:42.064000,0,0,0,0,0,0,0,IN_PROGRESS,False
3,2022,False,18,14:14:42.064000,0,0,0,0,0,0,0,IN_PROGRESS,False
3,2022,False,19,03:24:03.008000,80,23,30,25,30,32,40,READY,False
3,2022,False,19,03:24:03.008000,80,23,30,25,30,32,40,READY,False
3,2022,False,19,03:24:03.008000,80,23,30,25,30,32,40,READY,False
3,2022,False,19,03:24:03.008000,80,23,30,25,30,32,40,READY,False
3,2022,False,20,03:24:02.647000,77,26,30,21,30,30,40,READY,False
3,2022,False,20,03:24:02.647000,77,26,30,21,30,30,40,READY,False
3,2022,False,20,03:24:02.647000,77,26,30,21,30,30,40,READY,False
3,2022,False,20,03:24:02.647000,77,26,30,21,30,30,40,READY,False
3,2022,True,21,03:24:04.565000,80,29,30,20,30,31,40,READY,False
3,2022,True,21,03:24:04.565000,80,29,30,20,30,31,40,READY,False
3,2022,True,21,03:24:04.565000,80,29,30,20,30,31,40,READY,False
3,2022,True,21,03:24:04.565000,80,29,30,20,30,31,40,READY,False
3,2022,False,23,20:05:14.268000,0,0,0,0,0,0,0,NO_DATA,True
3,2022,False,23,20:05:14.268000,0,0,0,0,0,0,0,NO_DATA,True
3,2022,False,23,20:05:14.268000,0,0,0,0,0,0,0,NO_DATA,True
3,2022,False,23,20:05:14.268000,0,0,0,0,0,0,0,NO_DATA,True
3,2022,False,24,20:05:14.047000,77,21,30,25,30,31,40,READY,False
3,2022,False,24,20:05:14.047000,77,21,30,25,30,31,40,READY,False
3,2022,False,24,20:05:14.047000,77,21,30,25,30,31,40,READY,False
3,2022,False,24,20:05:14.047000,77,21,30,25,30,31,40,READY,False
3,2022,False,25,21:10:48.918000,66,16,30,20,30,30,40,READY,False
3,2022,False,25,21:10:48.918000,66,16,30,20,30,30,40,READY,False
3,2022,False,25,21:10:48.918000,66,16,30,20,30,30,40,READY,False
3,2022,False,25,21:10:48.918000,66,16,30,20,30,30,40,READY,False
3,2022,False,26,21:10:50.518000,0,0,0,0,0,0,0,NO_DATA,True
3,2022,False,26,21:10:50.518000,0,0,0,0,0,0,0,NO_DATA,True
3,2022,False,26,21:10:50.518000,0,0,0,0,0,0,0,NO_DATA,True
3,2022,False,26,21:10:50.518000,0,0,0,0,0,0,0,NO_DATA,True
3,2022,False,27,21:10:50.277000,0,0,0,0,0,0,0,NO_DATA,True
3,2022,False,27,21:10:50.277000,0,0,0,0,0,0,0,NO_DATA,True
3,2022,False,27,21:10:50.277000,0,0,0,0,0,0,0,NO_DATA,True
3,2022,False,27,21:10:50.277000,0,0,0,0,0,0,0,NO_DATA,True
3,2022,True,28,21:10:49.978000,69,19,30,20,30,30,40,READY,False
3,2022,True,28,21:10:49.978000,69,19,30,20,30,30,40,READY,False
3,2022,True,28,21:10:49.978000,69,19,30,20,30,30,40,READY,False
3,2022,True,28,21:10:49.978000,69,19,30,20,30,30,40,READY,False
3,2022,True,29,21:10:49.700000,81,26,30,26,30,29,40,READY,False
3,2022,True,29,21:10:49.700000,81,26,30,26,30,29,40,READY,False
3,2022,True,29,21:10:49.700000,81,26,30,26,30,29,40,READY,False
3,2022,True,29,21:10:49.700000,81,26,30,26,30,29,40,READY,False
3,2022,False,30,15:02:30.336000,70,19,30,21,30,30,40,READY,False
3,2022,False,30,15:02:30.336000,70,19,30,21,30,30,40,READY,False
3,2022,False,30,15:02:30.336000,70,19,30,21,30,30,40,READY,False
3,2022,False,30,15:02:30.336000,70,19,30,21,30,30,40,READY,False
3,2022,False,31,19:16:40.635000,0,0,0,0,0,0,0,NO_DATA,True
3,2022,False,31,19:16:40.635000,0,0,0,0,0,0,0,NO_DATA,True
3,2022,False,31,19:16:40.635000,0,0,0,0,0,0,0,NO_DATA,True
3,2022,False,31,19:16:40.635000,0,0,0,0,0,0,0,NO_DATA,True
3,2022,False,32,20:42:43.991000,66,18,30,17,30,31,40,READY,False
3,2022,False,32,20:42:43.991000,66,18,30,17,30,31,40,READY,False
3,2022,False,32,20:42:43.991000,66,18,30,17,30,31,40,READY,False
3,2022,False,32,20:42:43.991000,66,18,30,17,30,31,40,READY,False
3,2022,False,33,20:42:44.470000,70,18,30,16,30,36,40,READY,False
3,2022,False,33,20:42:44.470000,70,18,30,16,30,36,40,READY,False
3,2022,False,33,20:42:44.470000,70,18,30,16,30,36,40,READY,False
3,2022,False,33,20:42:44.470000,70,18,30,16,30,36,40,READY,False
3,2022,False,34,20:42:44.788000,72,20,30,21,30,31,40,READY,False
3,2022,False,34,20:42:44.788000,72,20,30,21,30,31,40,READY,False
3,2022,False,34,20:42:44.788000,72,20,30,21,30,31,40,READY,False
3,2022,False,34,20:42:44.788000,72,20,30,21,30,31,40,READY,False
3,2022,True,35,20:42:44.968000,68,18,30,19,30,31,40,READY,False
3,2022,True,35,20:42:44.968000,68,18,30,19,30,31,40,READY,False
3,2022,True,35,20:42:44.968000,68,18,30,19,30,31,40,READY,False
3,2022,True,35,20:42:44.968000,68,18,30,19,30,31,40,READY,False
3,2022,True,36,20:42:45.464000,83,28,30,22,30,33,40,READY,False
3,2022,True,36,20:42:45.464000,83,28,30,22,30,33,40,READY,False
3,2022,True,36,20:42:45.464000,83,28,30,22,30,33,40,READY,False
3,2022,True,36,20:42:45.464000,83,28,30,22,30,33,40,READY,False
3,2022,False,37,20:42:44.790000,71,17,30,23,30,31,40,READY,False
3,2022,False,37,20:42:44.790000,71,17,30,23,30,31,40,READY,False
3,2022,False,37,20:42:44.790000,71,17,30,23,30,31,40,READY,False
3,2022,False,37,20:42:44.790000,71,17,30,23,30,31,40,READY,False
3,2022,False,38,18:12:03.952000,0,0,0,0,0,0,0,NO_DATA,True
3,2022,False,38,18:12:03.952000,0,0,0,0,0,0,0,NO_DATA,True
3,2022,False,38,18:12:03.952000,0,0,0,0,0,0,0,NO_DATA,True
3,2022,False,38,18:12:03.952000,0,0,0,0,0,0,0,NO_DATA,True
3,2022,False,39,18:12:02.135000,0,0,0,0,0,0,0,NO_DATA,True
3,2022,False,39,18:12:02.135000,0,0,0,0,0,0,0,NO_DATA,True
3,2022,False,39,18:12:02.135000,0,0,0,0,0,0,0,NO_DATA,True
3,2022,False,39,18:12:02.135000,0,0,0,0,0,0,0,NO_DATA,True
3,2022,False,40,18:12:02.656000,71,18,30,23,30,30,40,READY,False
3,2022,False,40,18:12:02.656000,71,18,30,23,30,30,40,READY,False
3,2022,False,40,18:12:02.656000,71,18,30,23,30,30,40,READY,False
3,2022,False,40,18:12:02.656000,71,18,30,23,30,30,40,READY,False
3,2022,False,41,18:01:22.081000,76,21,30,23,30,32,40,READY,False
3,2022,False,41,18:01:22.081000,76,21,30,23,30,32,40,READY,False
3,2022,False,41,18:01:22.081000,76,21,30,23,30,32,40,READY,False
3,2022,False,41,18:01:22.081000,76,21,30,23,30,32,40,READY,False
3,2022,True,42,04:00:36.714000,73,17,30,25,30,31,40,READY,False
3,2022,True,42,04:00:36.714000,73,17,30,25,30,31,40,READY,False
3,2022,True,42,04:00:36.714000,73,17,30,25,30,31,40,READY,False
3,2022,True,42,04:00:36.714000,73,17,30,25,30,31,40,READY,False
3,2022,True,43,20:04:46.462000,0,0,0,0,0,0,0,NO_DATA,True
3,2022,True,43,20:04:46.462000,0,0,0,0,0,0,0,NO_DATA,True
3,2022,True,43,20:04:46.462000,0,0,0,0,0,0,0,NO_DATA,True
3,2022,True,43,20:04:46.462000,0,0,0,0,0,0,0,NO_DATA,True
3,2022,False,44,03:47:19.963000,64,18,30,16,30,30,40,READY,False
3,2022,False,44,03:47:19.963000,64,18,30,16,30,30,40,READY,False
3,2022,False,44,03:47:19.963000,64,18,30,16,30,30,40,READY,False
3,2022,False,44,03:47:19.963000,64,18,30,16,30,30,40,READY,False
3,2022,False,45,03:47:20.549000,69,16,30,21,30,32,40,READY,False
3,2022,False,45,03:47:20.549000,69,16,30,21,30,32,40,READY,False
3,2022,False,45,03:47:20.549000,69,16,30,21,30,32,40,READY,False
3,2022,False,45,03:47:20.549000,69,16,30,21,30,32,40,READY,False
3,2022,False,46,03:47:22.311000,0,0,0,0,0,0,0,NO_DATA,True
3,2022,False,46,03:47:22.311000,0,0,0,0,0,0,0,NO_DATA,True
3,2022,False,46,03:47:22.311000,0,0,0,0,0,0,0,NO_DATA,True
3,2022,False,46,03:47:22.311000,0,0,0,0,0,0,0,NO_DATA,True
3,2022,False,47,03:47:22.640000,0,0,0,0,0,0,0,NO_DATA,True
3,2022,False,47,03:47:22.640000,0,0,0,0,0,0,0,NO_DATA,True
3,2022,False,47,03:47:22.640000,0,0,0,0,0,0,0,NO_DATA,True
3,2022,False,47,03:47:22.640000,0,0,0,0,0,0,0,NO_DATA,True
3,2022,False,48,03:47:20.120000,68,17,30,21,30,30,40,READY,False
3,2022,False,48,03:47:20.120000,68,17,30,21,30,30,40,READY,False
3,2022,False,48,03:47:20.120000,68,17,30,21,30,30,40,READY,False
3,2022,False,48,03:47:20.120000,68,17,30,21,30,30,40,READY,False
3,2022,True,49,00:10:30.118000,76,21,30,22,30,33,40,READY,False
3,2022,True,49,00:10:30.118000,76,21,30,22,30,33,40,READY,False
3,2022,True,49,00:10:30.118000,76,21,30,22,30,33,40,READY,False
3,2022,True,49,00:10:30.118000,76,21,30,22,30,33,40,READY,False
